Person ID,Age,Gender,Undergraduate Major,Undergraduate GPA,Years of Work Experience,Current Job Title,Annual Salary (Before MBA),Has Management Experience,GRE/GMAT Score,Undergrad University Ranking,MBA Funding Source,Desired Post-MBA Role,Expected Post-MBA Salary,Location Preference (Post-MBA),Reason for MBA,Online vs. On-Campus MBA,Decided to Pursue MBA?,Salary Difference,Percent of Life Worked
3256,32,Male,Engineering,3.73,9,Engineer,31266,No,333,426,Self-funded,Marketing Director,178190,Domestic,Networking,Online,No,146924,0.28125
3257,23,Female,Economics,3.77,6,Manager,95745,No,696,393,Employer,Consultant,60583,International,Skill Enhancement,Online,No,-35162,0.260869565
3258,34,Female,Business,3.66,0,Entrepreneur,116257,No,628,176,Loan,Consultant,179816,International,Skill Enhancement,Online,Yes,63559,0
3259,21,Female,Engineering,3.73,0,Engineer,102062,No,294,68,Self-funded,Marketing Director,178495,International,Career Growth,Online,No,76433,0
3260,28,Female,Science,3.14,0,Entrepreneur,41473,Yes,751,432,Employer,Marketing Director,186381,International,Career Growth,Online,No,144908,0
3261,25,Male,Arts,3.29,5,Consultant,52742,No,289,153,Self-funded,Executive,85095,Domestic,Skill Enhancement,On-Campus,Yes,32353,0.2
3262,23,Female,Arts,3.11,3,Analyst,90659,No,649,356,Employer,Finance Manager,71319,International,Skill Enhancement,Online,No,-19340,0.130434783
3263,30,Male,Engineering,3.57,5,Entrepreneur,104541,Yes,609,152,Loan,Consultant,171219,Domestic,Networking,Online,Yes,66678,0.166666667
3264,34,Male,Business,3.1,0,Manager,86409,No,489,279,Employer,Finance Manager,61044,International,Career Growth,Online,No,-25365,0
3265,27,Female,Science,2.22,3,Analyst,115440,No,646,359,Scholarship,Executive,115237,International,Entrepreneurship,Online,Yes,-203,0.111111111
3266,27,Female,Arts,3.62,3,Engineer,119243,Yes,729,318,Loan,Finance Manager,157583,Domestic,Career Growth,Online,Yes,38340,0.111111111
3267,21,Female,Arts,3.52,1,Manager,66217,Yes,406,79,Self-funded,Executive,144728,International,Skill Enhancement,On-Campus,No,78511,0.047619048
3268,32,Female,Business,3.64,0,Analyst,32131,Yes,474,345,Self-funded,Marketing Director,158534,Domestic,Skill Enhancement,On-Campus,No,126403,0
3269,29,Female,Economics,2.38,7,Analyst,88792,No,417,189,Self-funded,Startup Founder,102255,International,Entrepreneurship,Online,Yes,13463,0.24137931
3270,22,Male,Engineering,2.54,5,Entrepreneur,101663,Yes,765,120,Scholarship,Marketing Director,100753,Domestic,Networking,On-Campus,Yes,-910,0.227272727
3271,25,Male,Business,2.59,3,Engineer,80847,No,768,363,Employer,Executive,121459,Domestic,Career Growth,On-Campus,Yes,40612,0.12
3272,33,Female,Business,3.02,1,Engineer,105686,Yes,798,266,Employer,Startup Founder,160642,International,Career Growth,On-Campus,Yes,54956,0.03030303
3273,34,Male,Business,2.27,4,Engineer,111081,Yes,436,10,Loan,Consultant,154432,Domestic,Skill Enhancement,On-Campus,Yes,43351,0.117647059
3274,25,Male,Business,2.77,8,Entrepreneur,56712,Yes,406,70,Loan,Executive,139479,Domestic,Career Growth,On-Campus,Yes,82767,0.32
3275,34,Male,Economics,2.36,6,Entrepreneur,118223,No,688,244,Loan,Startup Founder,182412,Domestic,Entrepreneurship,On-Campus,Yes,64189,0.176470588
3276,28,Female,Science,2.53,3,Engineer,118625,Yes,444,325,Loan,Finance Manager,195419,Domestic,Entrepreneurship,On-Campus,Yes,76794,0.107142857
3277,34,Male,Business,3.41,4,Analyst,63996,No,729,316,Loan,Startup Founder,89954,Domestic,Career Growth,Online,No,25958,0.117647059
3278,28,Female,Business,3.71,7,Engineer,40754,Yes,279,349,Employer,Consultant,199868,Domestic,Entrepreneurship,On-Campus,Yes,159114,0.25
3279,34,Female,Engineering,2.05,4,Entrepreneur,34211,No,653,468,Loan,Marketing Director,147148,Domestic,Career Growth,On-Campus,Yes,112937,0.117647059
3280,27,Male,Arts,3.13,5,Engineer,34394,No,316,321,Loan,Finance Manager,122561,International,Skill Enhancement,On-Campus,No,88167,0.185185185
3281,27,Female,Economics,2.07,9,Entrepreneur,50267,Yes,549,470,Employer,Marketing Director,196737,Domestic,Skill Enhancement,Online,No,146470,0.333333333
3282,32,Female,Business,2.17,5,Engineer,85347,No,328,313,Employer,Consultant,134601,International,Networking,On-Campus,Yes,49254,0.15625
3283,31,Female,Science,3.41,7,Analyst,63775,No,418,111,Loan,Finance Manager,104434,International,Skill Enhancement,On-Campus,No,40659,0.225806452
3284,26,Female,Science,3.47,4,Analyst,71171,No,387,215,Loan,Consultant,186478,Domestic,Career Growth,Online,No,115307,0.153846154
3285,26,Male,Science,3.63,0,Entrepreneur,35228,Yes,264,474,Self-funded,Consultant,178032,International,Skill Enhancement,On-Campus,Yes,142804,0
3286,31,Female,Engineering,2.95,3,Entrepreneur,103633,No,731,14,Loan,Executive,89237,International,Skill Enhancement,Online,Yes,-14396,0.096774194
3287,29,Male,Science,3.72,2,Manager,34070,No,300,292,Self-funded,Finance Manager,143221,Domestic,Networking,Online,No,109151,0.068965517
3288,26,Female,Engineering,2.33,1,Consultant,33893,Yes,370,255,Employer,Executive,142954,International,Networking,Online,No,109061,0.038461538
3289,32,Female,Economics,2.5,6,Manager,104991,Yes,315,318,Loan,Consultant,178792,Domestic,Skill Enhancement,Online,Yes,73801,0.1875
3290,33,Female,Science,2.27,6,Entrepreneur,110595,Yes,275,256,Loan,Executive,146765,International,Career Growth,Online,Yes,36170,0.181818182
3291,33,Male,Arts,3.6,7,Entrepreneur,115393,Yes,535,332,Self-funded,Marketing Director,179758,Domestic,Entrepreneurship,Online,No,64365,0.212121212
3292,22,Male,Business,2.46,9,Engineer,39204,Yes,304,15,Loan,Startup Founder,107348,Domestic,Networking,On-Campus,Yes,68144,0.409090909
3293,22,Male,Economics,2.31,4,Manager,60491,Yes,273,305,Scholarship,Executive,100956,Domestic,Career Growth,On-Campus,No,40465,0.181818182
3294,33,Male,Arts,3.25,0,Consultant,112715,Yes,463,336,Loan,Marketing Director,121490,International,Networking,On-Campus,Yes,8775,0
3295,25,Male,Economics,2.15,5,Manager,80355,Yes,311,399,Self-funded,Consultant,144132,Domestic,Career Growth,Online,Yes,63777,0.2
3296,24,Female,Science,2.09,5,Analyst,51408,Yes,301,456,Self-funded,Executive,144747,Domestic,Skill Enhancement,On-Campus,No,93339,0.208333333
3297,31,Male,Economics,2.21,7,Analyst,35892,No,583,172,Self-funded,Executive,108693,Domestic,Entrepreneurship,On-Campus,Yes,72801,0.225806452
3298,22,Other,Economics,2,9,Manager,63188,No,301,498,Employer,Marketing Director,184320,Domestic,Entrepreneurship,On-Campus,Yes,121132,0.409090909
3299,23,Male,Economics,3.39,1,Manager,32257,Yes,548,334,Loan,Consultant,120157,International,Networking,On-Campus,No,87900,0.043478261
3300,27,Female,Engineering,3.12,8,Entrepreneur,62051,Yes,571,130,Scholarship,Marketing Director,152806,International,Entrepreneurship,On-Campus,No,90755,0.296296296
3301,28,Female,Arts,2.42,5,Engineer,36079,Yes,576,375,Scholarship,Finance Manager,60210,International,Entrepreneurship,Online,Yes,24131,0.178571429
3302,32,Female,Science,2.47,0,Analyst,83252,No,264,460,Employer,Consultant,193870,Domestic,Networking,On-Campus,Yes,110618,0
3303,33,Female,Business,3.62,8,Consultant,83743,No,580,63,Loan,Consultant,167644,International,Career Growth,On-Campus,No,83901,0.242424242
3304,26,Male,Science,3,7,Engineer,82330,Yes,555,280,Self-funded,Marketing Director,135733,Domestic,Skill Enhancement,On-Campus,No,53403,0.269230769
3305,31,Female,Science,3.4,9,Manager,55306,No,290,256,Employer,Marketing Director,185824,International,Entrepreneurship,Online,No,130518,0.290322581
3306,25,Male,Engineering,2.91,0,Analyst,37554,Yes,309,2,Self-funded,Startup Founder,155789,Domestic,Skill Enhancement,Online,No,118235,0
3307,33,Male,Engineering,2.48,7,Manager,38370,Yes,538,82,Scholarship,Marketing Director,166655,International,Skill Enhancement,On-Campus,Yes,128285,0.212121212
3308,21,Female,Economics,3.94,6,Analyst,35609,Yes,717,388,Loan,Finance Manager,123152,International,Networking,Online,No,87543,0.285714286
3309,28,Male,Science,3.13,4,Consultant,93291,Yes,627,92,Scholarship,Finance Manager,144573,International,Entrepreneurship,Online,Yes,51282,0.142857143
3310,23,Female,Arts,2.26,5,Engineer,119153,No,441,217,Employer,Marketing Director,87486,Domestic,Entrepreneurship,On-Campus,No,-31667,0.217391304
3311,26,Male,Engineering,2.81,3,Consultant,44008,No,643,361,Loan,Startup Founder,127731,Domestic,Networking,On-Campus,Yes,83723,0.115384615
3312,23,Male,Engineering,2.66,8,Consultant,55104,No,601,424,Scholarship,Startup Founder,176530,International,Networking,On-Campus,No,121426,0.347826087
3313,27,Male,Arts,2.43,8,Engineer,31410,No,564,7,Self-funded,Finance Manager,165716,International,Career Growth,On-Campus,Yes,134306,0.296296296
3314,33,Male,Engineering,3.87,9,Engineer,110258,No,389,493,Scholarship,Consultant,84083,International,Networking,On-Campus,Yes,-26175,0.272727273
3315,34,Male,Arts,3.76,0,Consultant,73559,No,466,460,Loan,Executive,90715,Domestic,Career Growth,On-Campus,Yes,17156,0
3316,27,Male,Business,2.4,8,Manager,71295,No,258,61,Employer,Executive,123424,Domestic,Career Growth,On-Campus,Yes,52129,0.296296296
3317,32,Male,Arts,2.7,2,Engineer,89979,Yes,694,428,Self-funded,Startup Founder,190166,Domestic,Networking,Online,No,100187,0.0625
3318,29,Female,Business,3.52,1,Consultant,111726,No,330,109,Scholarship,Consultant,153404,Domestic,Networking,Online,Yes,41678,0.034482759
3319,25,Male,Economics,2.42,3,Consultant,118370,No,721,467,Employer,Finance Manager,185760,International,Entrepreneurship,Online,Yes,67390,0.12
3320,28,Female,Economics,3.18,3,Consultant,78387,No,678,452,Scholarship,Startup Founder,165994,Domestic,Skill Enhancement,Online,Yes,87607,0.107142857
3321,30,Male,Engineering,3.4,8,Manager,79362,No,316,130,Scholarship,Startup Founder,82121,Domestic,Skill Enhancement,On-Campus,Yes,2759,0.266666667
3322,30,Female,Arts,3.31,3,Entrepreneur,39859,Yes,619,472,Loan,Executive,136314,International,Entrepreneurship,On-Campus,No,96455,0.1
3323,28,Male,Engineering,3.41,4,Entrepreneur,80606,No,610,45,Employer,Executive,179527,Domestic,Skill Enhancement,On-Campus,Yes,98921,0.142857143
3324,21,Male,Arts,3.41,5,Engineer,100566,No,329,395,Loan,Marketing Director,134491,International,Entrepreneurship,Online,Yes,33925,0.238095238
3325,32,Female,Engineering,3.93,3,Entrepreneur,45955,No,779,472,Scholarship,Finance Manager,106207,International,Skill Enhancement,Online,No,60252,0.09375
3326,25,Male,Economics,2.69,0,Analyst,50528,Yes,427,251,Scholarship,Consultant,132017,International,Career Growth,On-Campus,Yes,81489,0
3327,23,Female,Economics,3.76,1,Engineer,95976,No,639,423,Scholarship,Finance Manager,101744,International,Career Growth,Online,Yes,5768,0.043478261
3328,21,Male,Engineering,2.04,2,Engineer,52504,Yes,635,201,Self-funded,Marketing Director,173577,International,Skill Enhancement,On-Campus,No,121073,0.095238095
3329,24,Other,Arts,2.58,3,Consultant,87894,No,350,123,Employer,Finance Manager,70159,Domestic,Networking,Online,Yes,-17735,0.125
3330,28,Male,Science,2.1,4,Analyst,87795,No,390,7,Employer,Executive,101846,International,Skill Enhancement,Online,No,14051,0.142857143
3331,23,Male,Arts,3.3,9,Entrepreneur,38846,No,793,29,Employer,Finance Manager,190665,Domestic,Career Growth,Online,No,151819,0.391304348
3332,30,Female,Engineering,2.2,9,Engineer,42534,No,748,483,Self-funded,Consultant,127056,Domestic,Entrepreneurship,On-Campus,No,84522,0.3
3333,22,Male,Arts,3.69,2,Analyst,102040,No,671,320,Scholarship,Startup Founder,79518,International,Career Growth,Online,No,-22522,0.090909091
3334,31,Female,Business,3.29,0,Manager,30667,No,638,152,Employer,Consultant,122903,Domestic,Career Growth,On-Campus,No,92236,0
3335,29,Male,Arts,2.06,7,Manager,68927,No,387,323,Self-funded,Consultant,158792,International,Entrepreneurship,On-Campus,No,89865,0.24137931
3336,30,Female,Economics,3.43,7,Consultant,77451,No,430,257,Self-funded,Executive,116847,International,Career Growth,Online,Yes,39396,0.233333333
3337,25,Male,Economics,3.72,3,Analyst,116296,Yes,667,97,Loan,Consultant,189335,International,Career Growth,On-Campus,No,73039,0.12
3338,34,Female,Business,3.32,6,Engineer,33622,No,791,372,Self-funded,Marketing Director,92023,Domestic,Career Growth,Online,Yes,58401,0.176470588
3339,27,Female,Arts,2.06,3,Manager,77149,Yes,407,430,Scholarship,Marketing Director,165866,Domestic,Networking,On-Campus,No,88717,0.111111111
3340,31,Male,Science,3.72,2,Manager,114430,No,762,226,Self-funded,Marketing Director,168066,Domestic,Networking,On-Campus,Yes,53636,0.064516129
3341,31,Male,Arts,3.46,6,Entrepreneur,54435,No,255,299,Self-funded,Finance Manager,128304,Domestic,Entrepreneurship,Online,Yes,73869,0.193548387
3342,22,Male,Economics,2.76,5,Entrepreneur,92260,Yes,444,394,Loan,Finance Manager,128574,Domestic,Skill Enhancement,Online,Yes,36314,0.227272727
3343,29,Other,Economics,2.66,0,Analyst,64161,No,307,79,Self-funded,Finance Manager,163991,International,Networking,Online,No,99830,0
3344,33,Male,Engineering,2.96,8,Entrepreneur,119394,Yes,456,75,Self-funded,Finance Manager,70216,Domestic,Networking,Online,No,-49178,0.242424242
3345,29,Male,Economics,3.73,1,Analyst,37569,Yes,505,488,Scholarship,Consultant,188851,International,Career Growth,Online,Yes,151282,0.034482759
3346,24,Male,Engineering,2.5,2,Engineer,102173,No,759,384,Employer,Finance Manager,77280,International,Entrepreneurship,On-Campus,No,-24893,0.083333333
3347,24,Male,Economics,2.2,4,Engineer,47939,Yes,396,417,Self-funded,Executive,86789,International,Entrepreneurship,Online,No,38850,0.166666667
3348,26,Female,Economics,3.73,2,Engineer,101812,Yes,468,445,Employer,Executive,76454,Domestic,Skill Enhancement,Online,No,-25358,0.076923077
3349,30,Other,Science,2.05,2,Entrepreneur,54063,No,420,480,Loan,Startup Founder,105561,Domestic,Career Growth,Online,No,51498,0.066666667
3350,30,Female,Engineering,3.82,7,Entrepreneur,98925,Yes,766,38,Loan,Marketing Director,118536,Domestic,Career Growth,On-Campus,No,19611,0.233333333
3351,30,Female,Engineering,2.61,3,Consultant,108091,No,377,148,Loan,Consultant,171403,Domestic,Skill Enhancement,On-Campus,Yes,63312,0.1
3352,26,Female,Economics,3.02,9,Manager,102272,Yes,295,352,Employer,Executive,97210,Domestic,Skill Enhancement,On-Campus,Yes,-5062,0.346153846
3353,32,Male,Engineering,2.26,1,Engineer,41218,No,605,456,Employer,Finance Manager,74439,Domestic,Skill Enhancement,On-Campus,Yes,33221,0.03125
3354,21,Male,Economics,3.8,4,Entrepreneur,58673,No,350,243,Scholarship,Marketing Director,131996,Domestic,Skill Enhancement,Online,Yes,73323,0.19047619
3355,34,Female,Economics,3.5,1,Manager,30971,No,694,309,Employer,Startup Founder,69429,Domestic,Networking,Online,Yes,38458,0.029411765
3356,34,Other,Arts,3.85,9,Engineer,61356,Yes,507,55,Self-funded,Executive,183315,International,Skill Enhancement,Online,No,121959,0.264705882
3357,29,Female,Engineering,3.37,7,Engineer,102944,Yes,350,17,Self-funded,Consultant,143805,Domestic,Skill Enhancement,Online,No,40861,0.24137931
3358,22,Male,Business,2.37,2,Manager,93362,No,412,430,Employer,Startup Founder,65408,International,Skill Enhancement,Online,Yes,-27954,0.090909091
3359,25,Male,Engineering,2.62,1,Manager,33847,No,253,100,Self-funded,Marketing Director,151720,Domestic,Career Growth,Online,Yes,117873,0.04
3360,29,Male,Engineering,2.97,2,Entrepreneur,45908,Yes,633,386,Loan,Finance Manager,172128,Domestic,Skill Enhancement,On-Campus,No,126220,0.068965517
3361,24,Female,Science,3.21,2,Manager,93798,No,693,496,Loan,Finance Manager,104543,International,Entrepreneurship,Online,Yes,10745,0.083333333
3362,31,Female,Business,3.85,0,Manager,67080,Yes,625,98,Loan,Marketing Director,116697,Domestic,Entrepreneurship,Online,No,49617,0
3363,23,Female,Business,2.77,2,Entrepreneur,108394,No,765,139,Scholarship,Executive,139189,Domestic,Networking,On-Campus,No,30795,0.086956522
3364,27,Male,Science,3.41,2,Engineer,73085,Yes,266,78,Employer,Finance Manager,97502,Domestic,Skill Enhancement,On-Campus,Yes,24417,0.074074074
3365,26,Female,Science,3.92,3,Manager,82342,Yes,509,466,Employer,Finance Manager,180238,Domestic,Career Growth,On-Campus,No,97896,0.115384615
3366,28,Male,Engineering,2.3,7,Consultant,119517,Yes,591,266,Loan,Executive,101323,Domestic,Networking,On-Campus,No,-18194,0.25
3367,23,Male,Arts,3.73,8,Analyst,39854,Yes,487,279,Loan,Marketing Director,156546,International,Career Growth,On-Campus,No,116692,0.347826087
3368,25,Female,Science,2.84,0,Manager,107006,No,740,344,Scholarship,Marketing Director,86426,Domestic,Skill Enhancement,On-Campus,Yes,-20580,0
3369,30,Male,Business,3.46,0,Manager,100977,No,410,44,Scholarship,Startup Founder,159225,International,Entrepreneurship,On-Campus,No,58248,0
3370,24,Male,Business,2.59,5,Analyst,119436,No,737,203,Employer,Finance Manager,179340,Domestic,Entrepreneurship,On-Campus,No,59904,0.208333333
3371,33,Female,Engineering,2.67,0,Consultant,52294,No,445,247,Employer,Marketing Director,81444,Domestic,Skill Enhancement,On-Campus,Yes,29150,0
3372,24,Female,Arts,2.05,4,Engineer,40549,Yes,377,361,Employer,Executive,139261,International,Skill Enhancement,Online,Yes,98712,0.166666667
3373,24,Male,Economics,3.94,0,Consultant,68651,No,689,440,Employer,Executive,71808,International,Networking,Online,Yes,3157,0
3374,30,Female,Science,3.63,7,Analyst,72900,No,530,412,Scholarship,Executive,106228,Domestic,Networking,On-Campus,Yes,33328,0.233333333
3375,28,Male,Science,2.19,4,Manager,49535,Yes,333,283,Self-funded,Finance Manager,155683,International,Career Growth,Online,No,106148,0.142857143
3376,26,Female,Engineering,4,5,Engineer,102595,Yes,607,176,Loan,Consultant,106627,Domestic,Skill Enhancement,Online,Yes,4032,0.192307692
3377,23,Female,Arts,3.21,3,Consultant,94994,No,412,456,Self-funded,Marketing Director,197892,International,Skill Enhancement,Online,Yes,102898,0.130434783
3378,30,Female,Business,3.71,7,Consultant,39199,No,578,374,Loan,Consultant,167903,International,Entrepreneurship,On-Campus,Yes,128704,0.233333333
3379,25,Female,Business,2.13,8,Engineer,108553,No,672,37,Scholarship,Consultant,197497,International,Career Growth,Online,Yes,88944,0.32
3380,26,Male,Economics,2.78,8,Consultant,90623,No,272,64,Self-funded,Startup Founder,176660,Domestic,Career Growth,Online,No,86037,0.307692308
3381,25,Male,Business,3.34,0,Analyst,103616,No,644,303,Loan,Executive,150101,Domestic,Career Growth,Online,Yes,46485,0
3382,26,Male,Science,2.21,6,Engineer,31035,No,328,495,Employer,Executive,96720,International,Networking,Online,No,65685,0.230769231
3383,28,Male,Economics,2.98,3,Analyst,86249,No,366,305,Scholarship,Executive,139856,Domestic,Entrepreneurship,Online,No,53607,0.107142857
